0.06203559702782098 0.07395887333678935 0.0924485916709867 0.279419388284085 0.492137549680318
porsch 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.0012453300124533001
sarney 0.0005792064871126556 9.589566551591868e-05 0.001044138585666825 8.608074373762589e-05 7.783312577833126e-05
finland 9.653441451877595e-05 9.589566551591868e-05 0.0011390602752728999 0.00025824223121287767 0.00023349937733499379
hudson 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.0009468881811138849 0.00046699875466998757
triton 0.0004826720725938797 9.589566551591868e-05 9.492168960607498e-05 0.0009468881811138849 0.00015566625155666251
polaroid 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.0009468881811138849 0.00046699875466998757
els 9.653441451877595e-05 0.0003835826620636747 0.00037968675842429994 0.0007747266936386331 0.00015566625155666251
cftc 0.0002896032435563278 0.0013425393172228615 9.492168960607498e-05 8.608074373762589e-05 7.783312577833126e-05
whom 0.0001930688290375519 0.00028768699654775604 0.00028476506881822496 0.0009468881811138849 7.783312577833126e-05
sloan 9.653441451877595e-05 9.589566551591868e-05 0.00132890365448505 0.00025824223121287767 7.783312577833126e-05
metex 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.0012912111560643884 0.00015566625155666251
vine 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.0012912111560643884 0.00015566625155666251
freez 0.0003861376580751038 0.0004794783275795934 9.492168960607498e-05 0.0005164844624257553 0.00023349937733499379
advoc 0.0005792064871126556 0.00028768699654775604 0.00028476506881822496 0.0005164844624257553 7.783312577833126e-05
didnt 9.653441451877595e-05 0.0005753739930955121 9.492168960607498e-05 0.0006886459499010071 0.00023349937733499379
indefinit 0.0008688097306689834 0.00019179133103183735 9.492168960607498e-05 0.00034432297495050356 0.00023349937733499379
bangladesh 9.653441451877595e-05 0.0014384349827387803 9.492168960607498e-05 8.608074373762589e-05 7.783312577833126e-05
airport 0.0001930688290375519 9.589566551591868e-05 0.00018984337921214997 0.0010329689248515107 0.00015566625155666251
narragansett 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.0012912111560643884 7.783312577833126e-05
mass 0.0009653441451877594 0.00019179133103183735 9.492168960607498e-05 0.00025824223121287767 0.00023349937733499379
kill 0.0010618785597065353 0.0003835826620636747 0.00018984337921214997 8.608074373762589e-05 7.783312577833126e-05
nonaccru 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.0011674968866749688
orang 9.653441451877595e-05 0.0003835826620636747 9.492168960607498e-05 0.0010329689248515107 7.783312577833126e-05
bolster 0.0003861376580751038 0.00028768699654775604 0.0005695301376364499 0.00017216148747525178 0.00031133250311332503
241 9.653441451877595e-05 9.589566551591868e-05 0.00018984337921214997 8.608074373762589e-05 0.0010896637608966376
750000 9.653441451877595e-05 0.0004794783275795934 9.492168960607498e-05 0.00034432297495050356 0.0006226650062266501
tabl 0.0001930688290375519 0.00028768699654775604 0.00018984337921214997 0.0008608074373762589 0.00015566625155666251
hunt 0.0002896032435563278 9.589566551591868e-05 0.00018984337921214997 0.0008608074373762589 0.00023349937733499379
ftc 0.0002896032435563278 9.589566551591868e-05 9.492168960607498e-05 0.0011190496685891365 7.783312577833126e-05
calm 0.0004826720725938797 0.00019179133103183735 0.0009492168960607499 8.608074373762589e-05 7.783312577833126e-05
381 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.00034432297495050356 0.0009339975093399751
201 9.653441451877595e-05 0.00019179133103183735 9.492168960607498e-05 0.00025824223121287767 0.0009339975093399751
314 9.653441451877595e-05 0.0004794783275795934 9.492168960607498e-05 8.608074373762589e-05 0.0008561643835616438
journalist 9.653441451877595e-05 0.00019179133103183735 0.000664451827242525 0.00025824223121287767 0.00046699875466998757
gnp 9.653441451877595e-05 9.589566551591868e-05 0.0012339819648789748 8.608074373762589e-05 0.00023349937733499379
household 9.653441451877595e-05 0.00019179133103183735 0.00037968675842429994 0.00043040371868812945 0.0005448318804483188
bu 0.0002896032435563278 0.0007671653241273494 9.492168960607498e-05 0.00043040371868812945 0.00015566625155666251
code 0.0006757409016314316 0.00019179133103183735 0.00028476506881822496 0.00025824223121287767 0.00031133250311332503
688 9.653441451877595e-05 0.00028768699654775604 9.492168960607498e-05 8.608074373762589e-05 0.0010118306351183063
351 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.00025824223121287767 0.0010118306351183063
pctown 0.0002896032435563278 9.589566551591868e-05 9.492168960607498e-05 0.00043040371868812945 0.0007004981320049813
oregon 9.653441451877595e-05 0.00028768699654775604 9.492168960607498e-05 0.0009468881811138849 0.00023349937733499379
draft 0.0006757409016314316 0.00028768699654775604 0.00037968675842429994 0.00025824223121287767 0.00015566625155666251
unanim 0.0002896032435563278 0.00019179133103183735 0.00018984337921214997 0.0008608074373762589 0.00015566625155666251
guidelin 9.653441451877595e-05 9.589566551591868e-05 0.0008542952064546749 0.00017216148747525178 0.00046699875466998757
caution 9.653441451877595e-05 0.00019179133103183735 0.0009492168960607499 8.608074373762589e-05 0.00038916562889165627
618 9.653441451877595e-05 0.00019179133103183735 0.0008542952064546749 8.608074373762589e-05 0.00046699875466998757
repeal 0.0006757409016314316 9.589566551591868e-05 9.492168960607498e-05 0.00034432297495050356 0.00046699875466998757
324 0.0003861376580751038 9.589566551591868e-05 9.492168960607498e-05 0.00017216148747525178 0.0008561643835616438
accompani 0.0002896032435563278 0.00019179133103183735 0.00028476506881822496 0.00034432297495050356 0.0005448318804483188
icn 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.0011190496685891365 0.00023349937733499379
threeforon 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.0011674968866749688
substitut 0.0001930688290375519 0.0004794783275795934 0.00047460844803037496 0.00025824223121287767 0.00031133250311332503
loui 9.653441451877595e-05 0.0008630609896432681 9.492168960607498e-05 0.0006025652061633813 7.783312577833126e-05
conglomer 0.0001930688290375519 9.589566551591868e-05 9.492168960607498e-05 0.0008608074373762589 0.00038916562889165627
237 9.653441451877595e-05 0.00019179133103183735 9.492168960607498e-05 0.00017216148747525178 0.0010118306351183063
reveal 0.0002896032435563278 9.589566551591868e-05 0.00047460844803037496 0.0006886459499010071 0.00015566625155666251
clark 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.0011190496685891365 0.00023349937733499379
upcom 0.0001930688290375519 0.0005753739930955121 0.00037968675842429994 0.00025824223121287767 0.00031133250311332503
steep 0.0004826720725938797 9.589566551591868e-05 0.0008542952064546749 8.608074373762589e-05 0.00023349937733499379
dean 0.0001930688290375519 0.00028768699654775604 0.00018984337921214997 0.00025824223121287767 0.0007004981320049813
365 0.0001930688290375519 0.00019179133103183735 9.492168960607498e-05 8.608074373762589e-05 0.0010118306351183063
latter 0.0001930688290375519 9.589566551591868e-05 0.00037968675842429994 0.0006886459499010071 0.00031133250311332503
withdrew 0.0001930688290375519 0.00019179133103183735 0.00028476506881822496 0.0009468881811138849 7.783312577833126e-05
221 9.653441451877595e-05 0.00019179133103183735 9.492168960607498e-05 0.00017216148747525178 0.0010118306351183063
359 0.0003861376580751038 9.589566551591868e-05 9.492168960607498e-05 0.00017216148747525178 0.0008561643835616438
consumm 9.653441451877595e-05 0.00019179133103183735 9.492168960607498e-05 0.0012051304123267626 7.783312577833126e-05
mitsui 9.653441451877595e-05 9.589566551591868e-05 0.00028476506881822496 0.0011190496685891365 7.783312577833126e-05
0 9.653441451877595e-05 0.0013425393172228615 9.492168960607498e-05 8.608074373762589e-05 0.00015566625155666251
aris 0.0002896032435563278 9.589566551591868e-05 0.00018984337921214997 0.00034432297495050356 0.0007004981320049813
judgment 0.0003861376580751038 0.0003835826620636747 0.00018984337921214997 0.0006025652061633813 0.00015566625155666251
outlay 0.0002896032435563278 0.0009589566551591868 9.492168960607498e-05 0.00025824223121287767 0.00015566625155666251
variti 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.0011674968866749688
233 0.0002896032435563278 9.589566551591868e-05 9.492168960607498e-05 0.00017216148747525178 0.0009339975093399751
profession 9.653441451877595e-05 0.00019179133103183735 9.492168960607498e-05 0.0006886459499010071 0.0005448318804483188
rothschild 0.0001930688290375519 9.589566551591868e-05 9.492168960607498e-05 0.0011190496685891365 0.00015566625155666251
mercantil 0.0006757409016314316 9.589566551591868e-05 0.00028476506881822496 8.608074373762589e-05 0.0005448318804483188
wood 0.0003861376580751038 9.589566551591868e-05 9.492168960607498e-05 0.0006025652061633813 0.00046699875466998757
residenti 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.0006886459499010071 0.0006226650062266501
navi 0.0012549473887440872 9.589566551591868e-05 9.492168960607498e-05 0.00017216148747525178 0.00015566625155666251
emphasi 0.0003861376580751038 0.00019179133103183735 0.00028476506881822496 0.00043040371868812945 0.00038916562889165627
206 9.653441451877595e-05 0.00028768699654775604 0.00028476506881822496 0.00017216148747525178 0.0007783312577833125
curtail 0.0005792064871126556 9.589566551591868e-05 0.000664451827242525 0.00017216148747525178 0.00023349937733499379
furnitur 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.0006886459499010071 0.0006226650062266501
rumour 0.0001930688290375519 0.00028768699654775604 0.000664451827242525 0.00043040371868812945 0.00015566625155666251
confidenti 9.653441451877595e-05 9.589566551591868e-05 0.00028476506881822496 0.0011190496685891365 7.783312577833126e-05
waiver 0.0001930688290375519 9.589566551591868e-05 0.00018984337921214997 0.0010329689248515107 0.00015566625155666251
read 9.653441451877595e-05 9.589566551591868e-05 0.00047460844803037496 0.0008608074373762589 0.00015566625155666251
renouf 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.0012912111560643884 7.783312577833126e-05
preussag 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.00034432297495050356 0.0009339975093399751
295 0.0003861376580751038 9.589566551591868e-05 9.492168960607498e-05 0.00034432297495050356 0.0007004981320049813
deliber 0.0008688097306689834 0.00028768699654775604 0.00018984337921214997 0.00034432297495050356 7.783312577833126e-05
learjet 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.0012051304123267626 0.00015566625155666251
injuri 0.0004826720725938797 0.0008630609896432681 9.492168960607498e-05 0.00017216148747525178 0.00015566625155666251
4000 0.0006757409016314316 0.0003835826620636747 9.492168960607498e-05 0.00025824223121287767 0.00031133250311332503
lie 0.0006757409016314316 0.00019179133103183735 0.0005695301376364499 0.00017216148747525178 0.00015566625155666251
combust 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.0006886459499010071 0.0006226650062266501
spin 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.0012051304123267626 0.00015566625155666251
280 0.0002896032435563278 9.589566551591868e-05 0.00018984337921214997 0.00025824223121287767 0.0007783312577833125
miti 9.653441451877595e-05 9.589566551591868e-05 0.0012339819648789748 0.00025824223121287767 7.783312577833126e-05
342 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.00025824223121287767 0.0010118306351183063
fort 0.0001930688290375519 9.589566551591868e-05 9.492168960607498e-05 0.0010329689248515107 0.00023349937733499379
lifetim 0.0003861376580751038 9.589566551591868e-05 9.492168960607498e-05 0.0010329689248515107 7.783312577833126e-05
protection 9.653441451877595e-05 0.00019179133103183735 0.0012339819648789748 0.00017216148747525178 7.783312577833126e-05
issuanc 9.653441451877595e-05 0.00028768699654775604 0.00028476506881822496 0.0005164844624257553 0.00046699875466998757
hiram 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.0005164844624257553 0.0007783312577833125
factori 9.653441451877595e-05 0.0007671653241273494 0.00018984337921214997 0.0005164844624257553 0.00015566625155666251
216 0.0001930688290375519 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.0010896637608966376
warm 9.653441451877595e-05 0.0014384349827387803 9.492168960607498e-05 8.608074373762589e-05 7.783312577833126e-05
jungl 0.0014480162177816392 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 7.783312577833126e-05
60000 9.653441451877595e-05 0.0009589566551591868 9.492168960607498e-05 0.00034432297495050356 0.00023349937733499379
kwacha 9.653441451877595e-05 9.589566551591868e-05 0.0014238253440911248 8.608074373762589e-05 7.783312577833126e-05
injur 0.0002896032435563278 0.0011507479861910242 9.492168960607498e-05 8.608074373762589e-05 0.00015566625155666251
armtek 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.0012912111560643884 7.783312577833126e-05
5050 0.0001930688290375519 0.0008630609896432681 9.492168960607498e-05 0.00043040371868812945 0.00015566625155666251
1978 0.0001930688290375519 0.0003835826620636747 0.00047460844803037496 0.00025824223121287767 0.00038916562889165627
mar 0.0001930688290375519 0.0008630609896432681 9.492168960607498e-05 0.00025824223121287767 0.00031133250311332503
foundat 0.0001930688290375519 9.589566551591868e-05 0.0005695301376364499 0.0006025652061633813 0.00023349937733499379
alaskan 0.0012549473887440872 9.589566551591868e-05 9.492168960607498e-05 0.00025824223121287767 7.783312577833126e-05
501 9.653441451877595e-05 9.589566551591868e-05 0.00028476506881822496 0.0006886459499010071 0.00046699875466998757
citizen 9.653441451877595e-05 9.589566551591868e-05 0.00047460844803037496 0.0006886459499010071 0.00031133250311332503
barg 9.653441451877595e-05 0.0014384349827387803 9.492168960607498e-05 8.608074373762589e-05 7.783312577833126e-05
proport 0.0001930688290375519 0.00028768699654775604 0.00047460844803037496 0.0005164844624257553 0.00023349937733499379
casualti 0.0001930688290375519 9.589566551591868e-05 9.492168960607498e-05 0.0007747266936386331 0.00046699875466998757
murray 0.0004826720725938797 9.589566551591868e-05 9.492168960607498e-05 0.00043040371868812945 0.0005448318804483188
equatori 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.0011674968866749688
sumitomo 9.653441451877595e-05 9.589566551591868e-05 0.00018984337921214997 0.0009468881811138849 0.00031133250311332503
heard 0.0003861376580751038 0.0003835826620636747 0.00037968675842429994 0.0005164844624257553 7.783312577833126e-05
jefferi 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.0010329689248515107 0.00031133250311332503
pan 9.653441451877595e-05 0.00019179133103183735 9.492168960607498e-05 0.00017216148747525178 0.0010118306351183063
